Customer ID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment,segment_label
14605,10,4,921.5600000000001,5,4,3,12,543,Loyal Customers
14606,2,102,18482.1,5,5,5,15,555,Champions
14607,103,8,7553.63,2,5,5,12,255,At Risk
14608,15,7,1567.79,5,5,4,14,554,Champions
14609,26,6,884.64,4,4,3,11,443,Loyal Customers
14610,31,2,24.35,4,2,1,7,421,New Customers
14611,79,2,604.3299999999999,2,2,3,7,223,Cant Lose Them
14612,51,1,877.7,3,1,3,7,313,Others
14613,316,1,76.32000000000001,1,1,1,3,111,Lost
14614,22,1,295.13,4,1,2,7,412,New Customers
14615,30,5,951.76,4,4,3,11,443,Loyal Customers
14616,21,2,121.7,4,2,1,7,421,New Customers
14617,38,2,190.47000000000003,3,2,1,6,321,Others
14618,12,4,788.88,5,4,3,12,543,Loyal Customers
14619,177,1,896.8000000000001,1,1,3,5,113,Cant Lose Them
14621,147,4,1212.21,2,4,4,10,244,At Risk
14623,16,5,1130.28,4,4,4,12,444,Champions
14624,51,4,588.22,3,4,3,10,343,Loyal Customers
14625,10,9,3598.25,5,5,5,15,555,Champions
14626,31,7,2619.65,4,5,5,14,455,Champions
14627,15,1,462.75,5,1,2,8,512,New Customers
14628,78,3,1326.04,2,3,4,9,234,At Risk
14630,120,1,338.65,2,1,2,5,212,Lost
14631,22,3,1018.71,4,3,4,11,434,Loyal Customers
14634,73,4,2124.46,2,4,4,10,244,At Risk
14635,89,1,215.22,2,1,1,4,211,Lost
14637,313,1,106.67999999999999,1,1,1,3,111,Lost
14639,44,3,1994.47,3,3,4,10,334,Loyal Customers
14640,45,4,1541.98,3,4,4,11,344,Loyal Customers
14643,253,3,986.08,1,3,3,7,133,At Risk
14644,50,5,1416.96,3,4,4,11,344,Loyal Customers
14645,270,1,279.8,1,1,2,4,112,Lost
14646,10,78,248396.5,5,5,5,15,555,Champions
14647,159,1,270.0,2,1,2,5,212,Lost
14648,52,15,4466.65,3,5,5,13,355,Loyal Customers
14649,18,5,2248.6,4,4,5,13,445,Champions
14650,224,1,62.5,1,1,1,3,111,Lost
14651,30,7,1371.77,4,5,4,13,454,Champions
14653,149,5,1666.41,2,4,4,10,244,At Risk
14654,374,1,246.86,1,1,1,3,111,Lost
14655,24,3,1946.28,4,3,4,11,434,Loyal Customers
14656,51,3,498.95,3,3,2,8,332,Potential Loyalists
14657,65,2,601.97,3,2,3,8,323,Others
14662,63,3,635.06,3,3,3,9,333,Loyal Customers
14663,66,2,490.6,3,2,2,7,322,Others
14665,63,2,913.95,3,2,3,8,323,Others
14667,1,31,12418.01,5,5,5,15,555,Champions
14668,81,1,111.63,2,1,1,4,211,Lost
14669,269,4,1957.54,1,4,4,9,144,At Risk
14670,368,1,190.47,1,1,1,3,111,Lost
14671,185,2,1127.45,1,2,4,7,124,Cant Lose Them
14672,151,2,347.59,2,2,2,6,222,Lost
14673,3,3,1674.41,5,3,4,12,534,Loyal Customers
14674,145,1,173.66,2,1,1,4,211,Lost
14675,24,1,419.22,4,1,2,7,412,New Customers
14676,30,6,5808.55,4,4,5,13,445,Champions
14677,228,1,184.91,1,1,1,3,111,Lost
14678,215,1,403.39,1,1,2,4,112,Lost
14679,17,3,1289.44,4,3,4,11,434,Loyal Customers
14680,7,43,28615.27,5,5,5,15,555,Champions
14681,23,3,376.20000000000005,4,3,2,9,432,Potential Loyalists
14682,64,4,1462.81,3,4,4,11,344,Loyal Customers
14683,224,1,146.56,1,1,1,3,111,Lost
14684,26,1,228.52,4,1,1,6,411,New Customers
14685,212,8,4536.64,1,5,5,11,155,At Risk
14686,50,5,852.53,3,4,3,10,343,Loyal Customers
14687,36,2,773.6800000000001,4,2,3,9,423,New Customers
14688,9,8,2056.3,5,5,4,14,554,Champions
14690,28,2,422.63,4,2,2,8,422,New Customers
14692,16,8,1123.59,4,5,4,13,454,Champions
14693,61,6,992.46,3,4,4,11,344,Loyal Customers
14694,253,1,244.31,1,1,1,3,111,Lost
14695,155,3,1534.22,2,3,4,9,234,At Risk
14696,9,2,688.95,5,3,3,11,533,Loyal Customers
14699,71,3,593.47,3,3,3,9,333,Loyal Customers
14700,51,2,880.96,3,3,3,9,333,Loyal Customers
14701,78,6,1961.02,2,4,4,10,244,At Risk
14702,1,13,3427.44,5,5,5,15,555,Champions
14704,60,2,258.96,3,3,2,8,332,Potential Loyalists
14706,254,1,367.54,1,1,2,4,112,Lost
14707,71,2,139.2,3,3,1,7,331,Potential Loyalists
14708,4,3,1085.91,5,3,4,12,534,Loyal Customers
14709,15,12,3965.29,5,5,5,15,555,Champions
14710,15,9,1300.31,5,5,4,14,554,Champions
14712,54,1,411.0,3,1,2,6,312,Others
14713,1,11,2752.5099999999998,5,5,5,15,555,Champions
14714,43,3,746.05,3,3,3,9,333,Loyal Customers
14715,78,4,958.0699999999999,2,4,3,9,243,At Risk
14716,80,1,235.77,2,1,1,4,211,Lost
14717,369,1,81.3,1,1,1,3,111,Lost
14718,46,1,226.42,3,1,1,5,311,Others
14721,15,1,109.07,5,1,1,7,511,New Customers
14722,113,2,309.1,2,3,2,7,232,Others
14723,7,7,927.89,5,5,3,13,553,Loyal Customers
14724,226,1,341.9,1,1,2,4,112,Lost
14725,30,3,597.16,4,3,3,10,433,Loyal Customers
14726,290,1,116.5,1,1,1,3,111,Lost
14727,182,2,195.15,1,3,1,5,131,Others
14728,49,1,190.58,3,1,1,5,311,Others
14729,9,3,586.24,5,3,3,11,533,Loyal Customers
14732,28,11,2814.58,4,5,5,14,455,Champions
14733,3,4,6579.26,5,4,5,14,545,Champions
14734,61,4,1056.42,3,4,4,11,344,Loyal Customers
14735,24,24,6174.47,4,5,5,14,455,Champions
14736,121,2,374.05,2,3,2,7,232,Others
14737,36,1,2389.62,4,1,5,10,415,New Customers
14738,196,2,507.45,1,3,3,7,133,At Risk
14739,3,19,8385.22,5,5,5,15,555,Champions
14740,45,8,2712.85,3,5,5,13,355,Loyal Customers
14741,8,2,497.25,5,3,2,10,532,Potential Loyalists
14742,71,1,579.85,3,1,3,7,313,Others
14743,228,1,50.48,1,1,1,3,111,Lost
14744,2,8,2785.1,5,5,5,15,555,Champions
14745,137,7,1331.15,2,5,4,11,254,At Risk
14746,42,4,593.5,3,4,3,10,343,Loyal Customers
14748,4,7,1736.57,5,5,4,14,554,Champions
14749,115,1,310.15,2,1,2,5,212,Lost
14750,372,1,112.03,1,1,1,3,111,Lost
14751,320,2,126.45,1,3,1,5,131,Others
14753,96,1,306.36,2,1,2,5,212,Lost
14754,61,4,909.88,3,4,3,10,343,Loyal Customers
14755,17,14,4962.27,4,5,5,14,455,Champions
14756,18,2,1914.8,4,3,4,11,434,Loyal Customers
14758,32,3,1380.9099999999999,4,3,4,11,434,Loyal Customers
14761,80,1,192.02,2,1,1,4,211,Lost
14762,262,1,117.05000000000001,1,1,1,3,111,Lost
14766,2,6,4082.76,5,4,5,14,545,Champions
14767,110,1,382.81,2,1,2,5,212,Lost
14769,26,9,5097.13,4,5,5,14,455,Champions
14770,103,6,2761.2200000000003,2,4,5,11,245,At Risk
14771,257,2,594.62,1,3,3,7,133,At Risk
14773,228,1,140.55,1,1,1,3,111,Lost
14774,164,1,241.45,2,1,1,4,211,Lost
14775,8,1,406.56,5,1,2,8,512,New Customers
14776,23,4,1170.0,4,4,4,12,444,Champions
14777,39,1,307.56,3,1,2,6,312,Others
14783,295,1,307.3,1,1,2,4,112,Lost
14784,25,1,159.94,4,1,1,6,411,New Customers
14786,186,1,90.96,1,1,1,3,111,Lost
14787,107,1,110.65,2,1,1,4,211,Lost
14788,232,1,476.88,1,1,2,4,112,Lost
14790,10,6,1781.56,5,4,4,13,544,Champions
14791,242,1,303.63,1,1,2,4,112,Lost
14793,171,1,396.91,2,1,2,5,212,Lost
14794,38,3,633.99,3,3,3,9,333,Loyal Customers
14796,2,11,2865.05,5,5,5,15,555,Champions
14797,143,1,300.31,2,1,2,5,212,Lost
14798,17,5,550.5699999999999,4,4,3,11,443,Loyal Customers
14799,373,1,180.45,1,1,1,3,111,Lost
14800,5,6,3415.38,5,4,5,14,545,Champions
14802,74,2,1502.98,2,3,4,9,234,At Risk
14805,40,3,536.15,3,3,3,9,333,Loyal Customers
14806,75,1,110.03999999999999,2,1,1,4,211,Lost
14807,26,2,504.14,4,3,3,10,433,Loyal Customers
14809,257,2,686.76,1,3,3,7,133,At Risk
14810,5,3,446.59,5,3,2,10,532,Potential Loyalists
14811,23,1,170.5,4,1,1,6,411,New Customers
14812,234,1,178.85,1,1,1,3,111,Lost
14813,5,4,888.91,5,4,3,12,543,Loyal Customers
14814,217,1,154.21,1,1,1,3,111,Lost
14817,31,5,2849.52,4,4,5,13,445,Champions
14818,94,3,495.76,2,3,2,7,232,Others
14819,130,2,184.34,2,3,1,6,231,Others
14820,16,5,767.47,4,4,3,11,443,Loyal Customers
14821,2,7,1230.15,5,5,4,14,554,Champions
14822,121,1,157.70000000000002,2,1,1,4,211,Lost
14824,15,6,2895.2000000000003,5,4,5,14,545,Champions
14825,4,13,2698.17,5,5,5,15,555,Champions
14826,217,2,385.2,1,3,2,6,132,Others
14828,24,10,7699.7,4,5,5,14,455,Champions
14829,8,4,995.29,5,4,4,13,544,Champions
14831,316,3,1676.57,1,3,4,8,134,At Risk
14832,266,1,322.69,1,1,2,4,112,Lost
14833,134,1,94.8,2,1,1,4,211,Lost
14834,43,1,485.86,3,1,2,6,312,Others
14835,164,2,297.0,2,3,2,7,232,Others
14837,78,5,1810.82,2,4,4,10,244,At Risk
14838,59,2,769.9200000000001,3,3,3,9,333,Loyal Customers
14839,54,3,915.28,3,3,3,9,333,Loyal Customers
14840,175,1,299.86,2,1,2,5,212,Lost
14841,10,8,3867.2400000000002,5,5,5,15,555,Champions
14843,72,1,211.79999999999998,2,1,1,4,211,Lost
14844,66,6,3512.62,3,5,5,13,355,Loyal Customers
14845,235,1,150.0,1,1,1,3,111,Lost
14846,63,1,437.4,3,1,2,6,312,Others
14847,43,2,1039.55,3,3,4,10,334,Loyal Customers
14848,40,1,310.56,3,1,2,6,312,Others
14849,9,21,7832.91,5,5,5,15,555,Champions
14850,53,6,1445.21,3,5,4,12,354,Loyal Customers
14851,266,1,318.06,1,1,2,4,112,Lost
14852,60,12,3295.7400000000002,3,5,5,13,355,Loyal Customers
14853,59,3,901.0699999999999,3,3,3,9,333,Loyal Customers
14854,26,4,1563.03,4,4,4,12,444,Champions
14855,110,5,5874.65,2,4,5,11,245,At Risk
14857,78,5,2478.731,2,4,5,11,245,At Risk
14858,141,1,180.75,2,1,1,4,211,Lost
14859,190,1,351.9,1,1,2,4,112,Lost
14861,16,9,1254.94,4,5,4,13,454,Champions
14865,8,3,77.52000000000001,5,3,1,9,531,Potential Loyalists
14866,2,8,6460.32,5,5,5,15,555,Champions
14867,31,13,2241.78,4,5,5,14,455,Champions
14868,16,4,1230.42,4,4,4,12,444,Champions
14869,24,4,2056.69,4,4,4,12,444,Champions
14870,49,5,1511.7,3,4,4,11,344,Loyal Customers
14871,129,5,726.89,2,4,3,9,243,At Risk
14872,119,3,816.6,2,3,3,8,233,At Risk
14873,269,1,334.45,1,1,2,4,112,Lost
14874,171,1,116.18,2,1,1,4,211,Lost
14875,77,1,1397.08,2,1,4,7,214,Cant Lose Them
14876,157,2,256.7,2,3,2,7,232,Others
14877,54,2,425.85,3,3,2,8,332,Potential Loyalists
14878,12,16,2600.41,5,5,5,15,555,Champions
14879,320,1,185.06,1,1,1,3,111,Lost
14882,26,12,2956.9500000000003,4,5,5,14,455,Champions
14884,305,1,120.6,1,1,1,3,111,Lost
14885,63,2,832.8,3,3,3,9,333,Loyal Customers
14890,254,2,691.6,1,3,3,7,133,At Risk
14891,52,2,552.35,3,3,3,9,333,Loyal Customers
14892,326,1,202.35000000000002,1,1,1,3,111,Lost
14893,253,1,571.76,1,1,3,5,113,Cant Lose Them
14894,79,2,837.0600000000001,2,3,3,8,233,At Risk
14895,19,18,13980.83,4,5,5,14,455,Champions
14896,1,7,1614.45,5,5,4,14,554,Champions
14897,45,4,1774.16,3,4,4,11,344,Loyal Customers
14898,7,9,2195.14,5,5,5,15,555,Champions
14899,31,1,1331.38,4,1,4,9,414,New Customers
14900,158,1,13.919999999999998,2,1,1,4,211,Lost
14901,2,5,860.11,5,4,3,12,543,Loyal Customers
14902,31,2,702.96,4,3,3,10,433,Loyal Customers
14904,44,2,605.05,3,3,3,9,333,Loyal Customers
14905,10,6,1355.24,5,5,4,14,554,Champions
14906,81,1,68.44,2,1,1,4,211,Lost
14907,3,10,2664.69,5,5,5,15,555,Champions
14908,99,1,104.10000000000001,2,1,1,4,211,Lost
14909,73,3,1404.68,2,3,4,9,234,At Risk
14911,1,205,152121.22,5,5,5,15,555,Champions
14912,37,4,1021.4,3,4,4,11,344,Loyal Customers
14913,24,4,2845.7,4,4,5,13,445,Champions
14915,11,9,1503.77,5,5,4,14,554,Champions
14916,67,4,1773.97,3,4,4,11,344,Loyal Customers
14917,232,2,1123.75,1,3,4,8,134,At Risk
14918,40,7,4345.66,3,5,5,13,355,Loyal Customers
14919,175,1,359.35,2,1,2,5,212,Lost
14920,201,1,629.4,1,1,3,5,113,Cant Lose Them
14922,29,2,843.74,4,3,3,10,433,Loyal Customers
14924,246,2,620.96,1,3,3,7,133,At Risk
14926,17,2,359.4,4,3,2,9,432,Potential Loyalists
14927,32,1,308.2,4,1,2,7,412,New Customers
14928,263,1,223.91000000000003,1,1,1,3,111,Lost
14929,57,1,612.8100000000001,3,1,3,7,313,Others
14930,106,3,2873.77,2,3,5,10,235,At Risk
14932,1,2,666.13,5,3,3,11,533,Loyal Customers
14933,79,4,1770.0,2,4,4,10,244,At Risk
14934,14,3,1612.56,5,3,4,12,534,Loyal Customers
14935,255,1,1065.12,1,1,4,6,114,Cant Lose Them
14936,26,4,4273.79,4,4,5,13,445,Champions
14938,198,2,2322.43,1,3,5,9,135,At Risk
14940,53,2,531.49,3,3,3,9,333,Loyal Customers
14941,214,1,182.1,1,1,1,3,111,Lost
14942,37,4,746.56,3,4,3,10,343,Loyal Customers
14943,299,1,107.62,1,1,1,3,111,Lost
14944,25,7,3884.42,4,5,5,14,455,Champions
14945,49,1,179.4,3,1,1,5,311,Others
14947,24,4,758.97,4,4,3,11,443,Loyal Customers
14949,105,4,515.0,2,4,3,9,243,At Risk
14952,32,21,9529.86,4,5,5,14,455,Champions
14953,54,3,685.65,3,3,3,9,333,Loyal Customers
14954,339,1,167.27,1,1,1,3,111,Lost
14955,368,1,163.77,1,1,1,3,111,Lost
14956,57,1,1325.0,3,1,4,8,314,Others
14957,280,1,203.2,1,1,1,3,111,Lost
14958,231,3,458.26,1,3,2,6,132,Others
14961,15,13,9365.47,5,5,5,15,555,Champions
14962,175,3,240.21000000000004,2,3,1,6,231,Others
14963,15,7,1651.23,5,5,4,14,554,Champions
14966,23,5,881.24,4,4,3,11,443,Loyal Customers
14967,77,5,1518.81,2,4,4,10,244,At Risk
14968,94,1,353.65,2,1,2,5,212,Lost
14969,339,1,906.23,1,1,3,5,113,Cant Lose Them
14970,45,8,3327.29,3,5,5,13,355,Loyal Customers
14972,17,1,30.300000000000004,4,1,1,6,411,New Customers
14975,57,1,192.45,3,1,1,5,311,Others
14977,361,1,31.929999999999996,1,1,1,3,111,Lost
14978,66,5,1190.82,3,4,4,11,344,Loyal Customers
14979,371,1,429.66,1,1,2,4,112,Lost
14980,373,1,150.68,1,1,1,3,111,Lost
14981,59,1,270.8,3,1,2,6,312,Others
14982,208,1,237.78,1,1,1,3,111,Lost
14983,325,1,183.20000000000002,1,1,1,3,111,Lost
14984,24,4,1058.1399999999999,4,4,4,12,444,Champions
14986,12,2,563.1,5,3,3,11,533,Loyal Customers
14987,1,7,1387.4499999999998,5,5,4,14,554,Champions
14988,16,6,1704.11,4,5,4,13,454,Champions
14989,297,1,342.4,1,1,2,4,112,Lost
14990,248,2,304.17,1,3,2,6,132,Others
14991,66,1,314.67,3,1,2,6,312,Others
14992,78,1,210.5,2,1,1,4,211,Lost
14993,199,1,36.13,1,1,1,3,111,Lost
14994,18,5,946.72,4,4,3,11,443,Loyal Customers
14996,117,2,442.28999999999996,2,3,2,7,232,Others
14997,291,1,230.4,1,1,1,3,111,Lost
14998,64,2,338.31,3,3,2,8,332,Potential Loyalists
14999,228,1,129.48000000000002,1,1,1,3,111,Lost
15001,30,2,199.10999999999999,4,3,1,8,431,Potential Loyalists
15002,3,6,3127.9700000000003,5,5,5,15,555,Champions
15003,109,6,1027.03,2,5,4,11,254,At Risk
15005,2,29,7681.71,5,5,5,15,555,Champions
15006,89,1,277.4,2,1,2,5,212,Lost
15008,116,2,360.0,2,3,2,7,232,Others
15011,31,2,416.6,4,3,2,9,432,Potential Loyalists
15012,9,2,429.78,5,3,2,10,532,Potential Loyalists
15013,123,10,1610.82,2,5,4,11,254,At Risk
15015,137,13,2354.97,2,5,5,12,255,At Risk
15016,29,4,450.85,4,4,2,10,442,Potential Loyalists
15018,3,1,111.25,5,1,1,7,511,New Customers
15020,15,1,198.47,5,1,1,7,511,New Customers
15021,2,4,826.91,5,4,3,12,543,Loyal Customers
15022,313,1,281.05,1,1,2,4,112,Lost
15023,5,10,5287.64,5,5,5,15,555,Champions
15024,3,8,2414.18,5,5,5,15,555,Champions
15025,204,1,617.83,1,1,3,5,113,Cant Lose Them
15026,11,2,579.89,5,3,3,11,533,Loyal Customers
15027,31,6,2129.45,4,5,4,13,454,Champions
15028,4,3,521.78,5,3,3,11,533,Loyal Customers
15029,255,1,365.1,1,1,2,4,112,Lost
15030,16,6,1461.63,4,5,4,13,454,Champions
15031,30,10,2449.75,4,5,5,14,455,Champions
15032,2,7,8821.55,5,5,5,15,555,Champions
15034,22,6,3957.04,4,5,5,14,455,Champions
15037,12,2,397.76,5,3,2,10,532,Potential Loyalists
15038,5,4,579.67,5,4,3,12,543,Loyal Customers
15039,4,47,19960.3,5,5,5,15,555,Champions
15040,177,1,7.49,1,1,1,3,111,Lost
15041,80,1,109.47,2,1,1,4,211,Lost
15042,231,1,179.52,1,1,1,3,111,Lost
15043,99,5,2333.3199999999997,2,4,5,11,245,At Risk
15044,15,18,8389.42,5,5,5,15,555,Champions
15046,61,10,2533.37,3,5,5,13,355,Loyal Customers
15048,4,1,98.7,5,1,1,7,511,New Customers
15050,57,2,2349.5,3,3,5,11,335,Loyal Customers
15051,15,6,2543.55,5,5,5,15,555,Champions
15055,110,3,549.12,2,3,3,8,233,At Risk
15056,156,1,113.64999999999999,2,1,1,4,211,Lost
15057,79,3,1766.46,2,3,4,9,234,At Risk
15058,12,5,1285.04,5,4,4,13,544,Champions
15059,12,10,2153.48,5,5,5,15,555,Champions
15061,3,86,83284.38,5,5,5,15,555,Champions
15062,59,4,1597.76,3,4,4,11,344,Loyal Customers
15064,46,4,1254.41,3,4,4,11,344,Loyal Customers
15065,46,1,168.73,3,1,1,5,311,Others
15067,49,2,2118.12,3,3,4,10,334,Loyal Customers
15068,54,2,621.54,3,3,3,9,333,Loyal Customers
15070,8,3,737.0500000000001,5,3,3,11,533,Loyal Customers
15071,22,2,473.49,4,3,2,9,432,Potential Loyalists
15072,115,1,187.51999999999998,2,1,1,4,211,Lost
15073,36,5,1744.61,4,4,4,12,444,Champions
15074,65,2,817.46,3,3,3,9,333,Loyal Customers
15076,128,2,566.89,2,3,3,8,233,At Risk
15077,130,2,2428.08,2,3,5,10,235,At Risk
15078,4,23,8018.77,5,5,5,15,555,Champions
15079,1,8,2871.74,5,5,5,15,555,Champions
15080,63,2,546.25,3,3,3,9,333,Loyal Customers
15081,3,8,1460.92,5,5,4,14,554,Champions
15082,304,1,93.35000000000001,1,1,1,3,111,Lost
15084,15,2,965.2,5,3,3,11,533,Loyal Customers
15085,365,1,347.54,1,1,2,4,112,Lost
15086,200,2,218.53,1,3,1,5,131,Others
15091,310,2,565.9,1,3,3,7,133,At Risk
15092,98,1,318.65,2,1,2,5,212,Lost
15093,8,18,9729.09,5,5,5,15,555,Champions
15094,99,2,83.0,2,3,1,6,231,Others
15095,56,6,1771.04,3,5,4,12,354,Loyal Customers
15097,219,2,660.27,1,3,3,7,133,At Risk
15100,2,6,2018.6999999999998,5,5,4,14,554,Champions
15101,151,4,1160.41,2,4,4,10,244,At Risk
15102,166,2,554.67,2,3,3,8,233,At Risk
15105,66,2,795.98,3,3,3,9,333,Loyal Customers
15107,8,4,620.85,5,4,3,12,543,Loyal Customers
15109,215,2,498.15000000000003,1,3,2,6,132,Others
15110,39,2,509.75,3,3,3,9,333,Loyal Customers
15111,8,3,1163.39,5,3,4,12,534,Loyal Customers
15112,247,1,209.4,1,1,1,3,111,Lost
15114,19,2,639.56,4,3,3,10,433,Loyal Customers
15115,368,1,191.74,1,1,1,3,111,Lost
15117,84,3,934.19,2,3,3,8,233,At Risk
15122,58,8,2853.4900000000002,3,5,5,13,355,Loyal Customers
15123,57,3,2456.86,3,3,5,11,335,Loyal Customers
15124,112,2,266.63,2,3,2,7,232,Others
15125,115,9,5496.39,2,5,5,12,255,At Risk
15126,172,2,449.49,2,3,2,7,232,Others
15127,155,1,304.97,2,1,2,5,212,Lost
15128,66,1,312.68,3,1,2,6,312,Others
15129,21,12,3412.78,4,5,5,14,455,Champions
15131,30,1,80.28,4,1,1,6,411,New Customers
15133,18,2,824.48,4,3,3,10,433,Loyal Customers
15134,17,2,208.3,4,3,1,8,431,Potential Loyalists
15135,192,1,166.63,1,1,1,3,111,Lost
15137,156,2,823.4,2,3,3,8,233,At Risk
15138,29,1,502.52,4,1,3,8,413,New Customers
15140,78,1,889.44,2,1,3,6,213,Cant Lose Them
15141,93,7,1388.47,2,5,4,11,254,At Risk
15142,46,5,2121.18,3,4,4,11,344,Loyal Customers
15143,68,1,304.18,3,1,2,6,312,Others
15144,15,12,5579.87,5,5,5,15,555,Champions
15149,212,4,1033.81,1,4,4,9,144,At Risk
15150,92,3,3686.61,2,3,5,10,235,At Risk
15151,59,2,2085.61,3,3,4,10,334,Loyal Customers
15152,337,1,518.14,1,1,3,5,113,Cant Lose Them
15154,114,2,1089.44,2,3,4,9,234,At Risk
15155,19,1,383.96999999999997,4,1,2,7,412,New Customers
15157,205,2,718.04,1,3,3,7,133,At Risk
15158,37,1,204.62,3,1,1,5,311,Others
15159,31,4,3475.7200000000003,4,4,5,13,445,Champions
15160,10,3,431.11,5,3,2,10,532,Potential Loyalists
15161,24,1,119.92,4,1,1,6,411,New Customers
15162,367,1,312.9,1,1,2,4,112,Lost
15164,25,6,1203.53,4,5,4,13,454,Champions
15165,9,1,487.75,5,1,2,8,512,New Customers
15166,103,1,167.16,2,1,1,4,211,Lost
15167,43,4,1468.82,3,4,4,11,344,Loyal Customers
15169,18,2,569.22,4,3,3,10,433,Loyal Customers
15170,42,1,81.15,3,1,1,5,311,Others
15173,16,7,1494.6,4,5,4,13,454,Champions
15174,46,1,345.71,3,1,2,6,312,Others
15176,303,1,988.04,1,1,4,6,114,Cant Lose Them
15177,61,1,948.93,3,1,3,7,313,Others
15179,28,8,5284.97,4,5,5,14,455,Champions
15180,3,3,816.9300000000001,5,3,3,11,533,Loyal Customers
15181,56,2,510.72,3,3,3,9,333,Loyal Customers
15182,21,9,2376.1020000000003,4,5,5,14,455,Champions
15183,183,3,639.93,1,3,3,7,133,At Risk
15184,23,2,283.19,4,3,2,9,432,Potential Loyalists
15186,110,3,991.7900000000001,2,3,4,9,234,At Risk
15188,361,1,310.43,1,1,2,4,112,Lost
15189,17,5,1298.99,4,4,4,12,444,Champions
15190,70,1,834.4399999999999,3,1,3,7,313,Others
15191,99,3,588.05,2,3,3,8,233,At Risk
15192,1,3,937.07,5,3,3,11,533,Loyal Customers
15194,4,14,4811.16,5,5,5,15,555,Champions
15196,68,2,313.7,3,3,2,8,332,Potential Loyalists
15197,30,3,797.9,4,3,3,10,433,Loyal Customers
15198,44,3,377.71,3,3,2,8,332,Potential Loyalists
15199,10,6,1853.7,5,5,4,14,554,Champions
15200,130,1,549.05,2,1,3,6,213,Cant Lose Them
15201,75,2,606.4100000000001,2,3,3,8,233,At Risk
15202,56,3,6001.49,3,3,5,11,335,Loyal Customers
15203,26,9,2572.38,4,5,5,14,455,Champions
15207,52,3,683.9200000000001,3,3,3,9,333,Loyal Customers
15208,59,1,100.4,3,1,1,5,311,Others
15209,366,1,178.98000000000002,1,1,1,3,111,Lost
15210,14,2,845.01,5,3,3,11,533,Loyal Customers
15211,1,1,383.07,5,1,2,8,512,New Customers
15212,12,1,106.47999999999999,5,1,1,7,511,New Customers
15215,29,4,1687.49,4,4,4,12,444,Champions
15216,254,1,389.49,1,1,2,4,112,Lost
15217,199,1,426.24,1,1,2,4,112,Lost
15218,25,11,5711.9400000000005,4,5,5,14,455,Champions
15219,284,1,379.7,1,1,2,4,112,Lost
15221,2,4,2062.2000000000003,5,4,4,13,544,Champions
15222,108,10,2965.91,2,5,5,12,255,At Risk
15223,245,3,662.2,1,3,3,7,133,At Risk
15224,148,3,549.28,2,3,3,8,233,At Risk
15227,32,4,1269.0900000000001,4,4,4,12,444,Champions
15228,64,2,2193.56,3,3,5,11,335,Loyal Customers
15229,222,1,160.5,1,1,1,3,111,Lost
15231,257,1,250.26,1,1,1,3,111,Lost
15233,37,1,59.400000000000006,3,1,1,5,311,Others
15235,5,6,690.3000000000001,5,5,3,13,553,Loyal Customers
15240,10,7,2753.41,5,5,5,15,555,Champions
15241,66,3,1293.72,3,3,4,10,334,Loyal Customers
15242,58,1,302.04,3,1,2,6,312,Others
15243,71,1,610.6,3,1,3,7,313,Others
15244,302,1,280.51,1,1,2,4,112,Lost
15245,38,5,2095.0,3,4,4,11,344,Loyal Customers
15246,191,1,266.25,1,1,2,4,112,Lost
15247,113,2,620.06,2,3,3,8,233,At Risk
15248,47,3,1893.93,3,3,4,10,334,Loyal Customers
15249,66,5,2577.54,3,4,5,12,345,Loyal Customers
15250,276,1,60.0,1,1,1,3,111,Lost
15251,50,10,9839.55,3,5,5,13,355,Loyal Customers
15252,57,3,1362.63,3,3,4,10,334,Loyal Customers
15253,39,3,1136.89,3,3,4,10,334,Loyal Customers
15254,182,2,787.99,1,3,3,7,133,At Risk
15255,32,8,2815.17,4,5,5,14,455,Champions
15256,197,1,71.95,1,1,1,3,111,Lost
15257,50,1,368.75,3,1,2,6,312,Others
15259,148,4,1182.3799999999999,2,4,4,10,244,At Risk
15260,8,20,7377.46,5,5,5,15,555,Champions
15261,17,3,1253.18,4,3,4,11,434,Loyal Customers
15262,16,2,239.87,4,3,1,8,431,Potential Loyalists
15264,166,1,454.66,2,1,2,5,212,Lost
15265,240,2,1839.52,1,3,4,8,134,At Risk
15266,15,4,732.91,5,4,3,12,543,Loyal Customers
15268,114,3,961.9000000000001,2,3,3,8,233,At Risk
15269,16,2,816.56,4,3,3,10,433,Loyal Customers
15270,36,14,6145.37,4,5,5,14,455,Champions
15271,1,10,2146.95,5,5,5,15,555,Champions
15272,86,4,1309.01,2,4,4,10,244,At Risk
15273,235,1,228.96,1,1,1,3,111,Lost
15276,30,3,491.17,4,3,2,9,432,Potential Loyalists
15277,61,1,220.44,3,1,1,5,311,Others
15278,197,4,496.15999999999997,1,4,2,7,142,Others
15279,16,4,1290.03,4,4,4,12,444,Champions
15280,124,2,284.4,2,3,2,7,232,Others
15281,14,7,6211.42,5,5,5,15,555,Champions
15282,206,1,348.59,1,1,2,4,112,Lost
15283,26,3,148.33,4,3,1,8,431,Potential Loyalists
15284,136,1,24.75,2,1,1,4,211,Lost
15285,43,1,94.92,3,1,1,5,311,Others
15287,15,3,369.34000000000003,5,3,2,10,532,Potential Loyalists
15288,1,6,1574.51,5,5,4,14,554,Champions
15289,94,2,653.3100000000001,2,3,3,8,233,At Risk
